seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1700,sequence_3276,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1701,sequence_3277,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1702,sequence_3282,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1703,sequence_3284,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1704,sequence_3292,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1705,sequence_3295,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq1706,sequence_3297,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1707,sequence_3299,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1708,sequence_3302,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1709,sequence_3304,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq171,sequence_221,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1710,sequence_3305,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1711,sequence_3308,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1712,sequence_3310,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1713,sequence_3313,GC_B_cells,IGHM,HH119-SI-PP_Fol-12,1,24,14
seq1714,sequence_3314,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1715,sequence_3315,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1716,sequence_3318,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1717,sequence_3328,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1718,sequence_3329,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1719,sequence_3330,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq172,sequence_222,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1720,sequence_3332:sequence_3510,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1721,sequence_3334,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq1722,sequence_3336,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1723,sequence_3340,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1724,sequence_3343,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1725,sequence_3347:sequence_3430,GC_B_cells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-11,1,24,33
seq1726,sequence_3352,PCs,IGHG1,HH119-SI-PP_Fol-12,10,6,14
seq1727,sequence_3354,GC_B_cells,IGHD,HH119-SI-PP_Fol-14,1,3,17
seq1728,sequence_3355:sequence_3619:sequence_3632:sequence_3822,GC_B_cells,IGHM,HH119-SI-PP_Fol-9:HH119-SI-PP_Fol-14,1,24,107
seq1729,sequence_3357,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq173,sequence_223,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1730,sequence_3358,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1731,sequence_3360,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1732,sequence_3361,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1733,sequence_3376:sequence_3597:sequence_4265,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1734,sequence_3377,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1735,sequence_3382,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1736,sequence_3387,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1737,sequence_3400,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1738,sequence_3401,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1739,sequence_3405,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq174,sequence_225,PCs,IGHG1,HH119-SI-MILF,10,6,4
seq1740,sequence_3406,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1741,sequence_3412,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1742,sequence_3413:sequence_3985,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1743,sequence_3414,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1744,sequence_3415:sequence_3808,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1745,sequence_3420,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1746,sequence_3424,PCs,IGHG1,HH119-SI-PP_Fol-16,10,6,47
seq1747,sequence_3427,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1748,sequence_3431,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1749,sequence_3432,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq175,sequence_226,PCs,IGHG1,HH119-SI-MILF,10,6,4
seq1750,sequence_3435,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1751,sequence_3439:sequence_3990,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1752,sequence_3440,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1753,sequence_3441,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1754,sequence_3447,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1755,sequence_3448,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1756,sequence_3449,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1757,sequence_3455,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1758,sequence_3456,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1759,sequence_3457,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq176,sequence_228,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1760,sequence_3460,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1761,sequence_3466,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1762,sequence_3469,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1763,sequence_3470,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1764,sequence_3472,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1765,sequence_3480,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq1766,sequence_3481,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1767,sequence_3485,GC_B_cells,IGHM,HH119-SI-PP_Fol-10,1,24,8
seq1768,sequence_3487:sequence_4256,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1769,sequence_3490,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq177,sequence_230,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1770,sequence_3492,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1771,sequence_3496,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1772,sequence_3497,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1773,sequence_3499,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1774,sequence_3503,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1775,sequence_3504,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1776,sequence_3505,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq1777,sequence_3506,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1778,sequence_3508,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1779,sequence_3509,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq178,sequence_231,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1780,sequence_3511,GC_B_cells,IGHM,HH119-SI-PP_Fol-8,1,24,103
seq1781,sequence_3512,GC_B_cells,IGHM,HH119-SI-PP_Fol-12,1,24,14
seq1782,sequence_3513,GC_B_cells,IGHG3,HH119-SI-PP_Fol-15,1,20,31
seq1783,sequence_3514,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1784,sequence_3515,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1785,sequence_3517,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1786,sequence_3520,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1787,sequence_3521,GC_B_cells,IGHG3,HH119-SI-PP_Fol-15,1,20,31
seq1788,sequence_3524,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1789,sequence_3528:sequence_3667:sequence_3791:sequence_4232,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq179,sequence_232:sequence_275:sequence_563,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1790,sequence_3530,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1791,sequence_3531:sequence_6603,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1792,sequence_3534,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1793,sequence_3541,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1794,sequence_3543:sequence_4330:sequence_6620:sequence_6633,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1795,sequence_3544,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1796,sequence_3547,GC_B_cells,IGHG1,HH119-SI-PP_Fol-13,1,6,15
seq1797,sequence_3548,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1798,sequence_3550,GC_B_cells,IGHM,HH119-SI-PP_Fol-10,1,24,8
seq1799,sequence_3554,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq18,sequence_21,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq180,sequence_234:sequence_238:sequence_252:sequence_368:sequence_427:sequence_450:sequence_629:sequence_633:sequence_635,GC_B_cells,IGHG1:NA,HH119-SI-MILF,1,12,4
seq1800,sequence_3557,GC_B_cells,IGHD,HH119-SI-PP_Fol-14,1,3,17
seq1801,sequence_3566,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1802,sequence_3567,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1803,sequence_3570,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1804,sequence_3573,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1805,sequence_3578,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1806,sequence_3583,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1807,sequence_3585,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1808,sequence_3586,GC_B_cells,NA,HH119-SI-PP_Fol-12,1,31,14
seq1809,sequence_3589,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq181,sequence_235,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1810,sequence_3594,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1811,sequence_3596:sequence_3984,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1812,sequence_3598,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq1813,sequence_3599,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1814,sequence_3600,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1815,sequence_3601,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1816,sequence_3606,GC_B_cells,IGHG1,HH119-SI-PP_Fol-7,1,6,102
seq1817,sequence_3610,GC_B_cells,IGHD,HH119-SI-PP_Fol-14,1,3,17
seq1818,sequence_3612,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1819,sequence_3613,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq182,sequence_236,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1820,sequence_3616,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1821,sequence_3618,GC_B_cells,IGHG2,HH119-SI-PP_Fol-12,1,18,14
seq1822,sequence_3625,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1823,sequence_3627,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1824,sequence_3629,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1825,sequence_3638,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1826,sequence_3639,GC_B_cells,NA,HH119-SI-PP_Fol-12,1,31,14
seq1827,sequence_3643,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1828,sequence_3646,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1829,sequence_3648:sequence_4109,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq183,sequence_237:sequence_540:sequence_6529,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1830,sequence_3654,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1831,sequence_3659,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1832,sequence_3660,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1833,sequence_3662:sequence_6574:sequence_6584,GC_B_cells:Memory_Bcells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-4,2,24,39
seq1834,sequence_3665,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1835,sequence_3669,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1836,sequence_3672,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1837,sequence_3673,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1838,sequence_3674,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1839,sequence_3675,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq184,sequence_239,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1840,sequence_3677,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1841,sequence_3680,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq1842,sequence_3681,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1843,sequence_3682,GC_B_cells,IGHG1,HH119-SI-PP_Fol-10,1,6,8
seq1844,sequence_3687,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1845,sequence_3689,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1846,sequence_3691,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1847,sequence_3695,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1848,sequence_3700,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1849,sequence_3702,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq185,sequence_240,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1850,sequence_3704,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1851,sequence_3705,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1852,sequence_3707,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1853,sequence_3708,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1854,sequence_3712,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq1855,sequence_3715,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1856,sequence_3716:sequence_4199,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1857,sequence_3719,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1858,sequence_3721,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1859,sequence_3728,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq186,sequence_241:sequence_621,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1860,sequence_3729,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1861,sequence_3731,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1862,sequence_3735,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1863,sequence_3736,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1864,sequence_3738:sequence_3874,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1865,sequence_3744,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1866,sequence_3746,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1867,sequence_3747,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1868,sequence_3753,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1869,sequence_3754,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq187,sequence_243,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1870,sequence_3755,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1871,sequence_3756,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1872,sequence_3757:sequence_6643,GC_B_cells,IGHM,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-4,1,24,23
seq1873,sequence_3758,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1874,sequence_3761:sequence_3934,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1875,sequence_3766,GC_B_cells,IGHM,HH119-SI-PP_Fol-12,1,24,14
seq1876,sequence_3771,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1877,sequence_3775,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1878,sequence_3779,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1879,sequence_3781,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq188,sequence_244,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1880,sequence_3782,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq1881,sequence_3787,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1882,sequence_3790,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1883,sequence_3795,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1884,sequence_3797,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1885,sequence_3802,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1886,sequence_3803:sequence_4213,GC_B_cells,IGHM,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-5,1,24,25
seq1887,sequence_3804,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1888,sequence_3805,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1889,sequence_3806,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq189,sequence_246,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1890,sequence_3809,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1891,sequence_3815,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1892,sequence_3818,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1893,sequence_3819,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1894,sequence_3826,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq1895,sequence_3831,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1896,sequence_3832,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1897,sequence_3833,GC_B_cells,NA,HH119-SI-PP_Fol-7,1,31,102
seq1898,sequence_3835,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1899,sequence_3837,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq19,sequence_22:sequence_49:sequence_81:sequence_90:sequence_144:sequence_167:sequence_200:sequence_208:sequence_227:sequence_233:sequence_254:sequence_256:sequence_273:sequence_298:sequence_339:sequence_361:sequence_423:sequence_428:sequence_436:sequence_446:sequence_476:sequence_479:sequence_546:sequence_554:sequence_564:sequence_565:sequence_567:sequence_576:sequence_582:sequence_625:sequence_687:sequence_714,GC_B_cells:PCs,IGHG1:NA,HH119-SI-MILF,4,12,4
seq190,sequence_247,GC_B_cells,IGHA1,HH119-SI-MILF,1,1,4
seq1900,sequence_3838,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1901,sequence_3840,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1902,sequence_3845,GC_B_cells,IGHG2,HH119-SI-PP_Fol-12,1,18,14
seq1903,sequence_3856,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1904,sequence_3857,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1905,sequence_3859,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1906,sequence_3863,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1907,sequence_3864,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1908,sequence_3865,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1909,sequence_3870,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq191,sequence_248,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1910,sequence_3871,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1911,sequence_3875,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1912,sequence_3877,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1913,sequence_3878,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1914,sequence_3880,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1915,sequence_3884,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1916,sequence_3887,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1917,sequence_3888:sequence_4014,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1918,sequence_3889,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1919,sequence_3896,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq192,sequence_249,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1920,sequence_3897,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1921,sequence_3900,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1922,sequence_3901,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1923,sequence_3903,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1924,sequence_3906,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1925,sequence_3907,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1926,sequence_3910,GC_B_cells,IGHM,HH119-SI-PP_Fol-5,1,24,99
seq1927,sequence_3919,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1928,sequence_3920,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1929,sequence_3922,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq193,sequence_251:sequence_484,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1930,sequence_3925,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1931,sequence_3926,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1932,sequence_3927,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1933,sequence_3933,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1934,sequence_3935,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1935,sequence_3936,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1936,sequence_3938,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1937,sequence_3941,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1938,sequence_3942,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1939,sequence_3944,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq194,sequence_257:sequence_381,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1940,sequence_3946,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1941,sequence_3949,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1942,sequence_3950:sequence_4211,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1943,sequence_3951,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1944,sequence_3954,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1945,sequence_3958,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1946,sequence_3960,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1947,sequence_3961,GC_B_cells,IGHM,HH119-SI-PP_Fol-6,1,24,101
seq1948,sequence_3962,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1949,sequence_3963,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq195,sequence_259,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1950,sequence_3965,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1951,sequence_3969,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1952,sequence_3973,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1953,sequence_3976,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1954,sequence_3979,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1955,sequence_3982,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1956,sequence_3983:sequence_6638,GC_B_cells,IGHD:IGHM,HH119-SI-PP_Fol-15,1,4,31
seq1957,sequence_3987:sequence_4111,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1958,sequence_3991,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1959,sequence_3999:sequence_4260,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
