seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1915,sequence_3884,NA,NA,NA,1,4,5
seq1916,sequence_3887,NA,NA,NA,1,4,5
seq1917,sequence_3888:sequence_4014,NA,NA,NA,1,4,5
seq1918,sequence_3889,NA,NA,NA,1,4,5
seq1919,sequence_3896,NA,NA,NA,1,4,5
seq192,sequence_249,NA,NA,NA,1,4,5
seq1920,sequence_3897,NA,NA,NA,1,4,5
seq1921,sequence_3900,NA,NA,NA,1,4,5
seq1922,sequence_3901,NA,NA,NA,1,4,5
seq1923,sequence_3903,NA,NA,NA,1,4,5
seq1924,sequence_3906,NA,NA,NA,1,4,5
seq1925,sequence_3907,NA,NA,NA,1,4,5
seq1926,sequence_3910,NA,NA,NA,1,4,5
seq1927,sequence_3919,NA,NA,NA,1,4,5
seq1928,sequence_3920,NA,NA,NA,1,4,5
seq1929,sequence_3922,NA,NA,NA,1,4,5
seq193,sequence_251:sequence_484,NA,NA,NA,1,4,5
seq1930,sequence_3925,NA,NA,NA,1,4,5
seq1931,sequence_3926,NA,NA,NA,1,4,5
seq1932,sequence_3927,NA,NA,NA,1,4,5
seq1933,sequence_3933,NA,NA,NA,1,4,5
seq1934,sequence_3935,NA,NA,NA,1,4,5
seq1935,sequence_3936,NA,NA,NA,1,4,5
seq1936,sequence_3938,NA,NA,NA,1,4,5
seq1937,sequence_3941,NA,NA,NA,1,4,5
seq1938,sequence_3942,NA,NA,NA,1,4,5
seq1939,sequence_3944,NA,NA,NA,1,4,5
seq194,sequence_257:sequence_381,NA,NA,NA,1,4,5
seq1940,sequence_3946,NA,NA,NA,1,4,5
seq1941,sequence_3949,NA,NA,NA,1,4,5
seq1942,sequence_3950:sequence_4211,NA,NA,NA,1,4,5
seq1943,sequence_3951,NA,NA,NA,1,4,5
seq1944,sequence_3954,NA,NA,NA,1,4,5
seq1945,sequence_3958,NA,NA,NA,1,4,5
seq1946,sequence_3960,NA,NA,NA,1,4,5
seq1947,sequence_3961,NA,NA,NA,1,4,5
seq1948,sequence_3962,NA,NA,NA,1,4,5
seq1949,sequence_3963,NA,NA,NA,1,4,5
seq195,sequence_259,NA,NA,NA,1,4,5
seq1950,sequence_3965,NA,NA,NA,1,4,5
seq1951,sequence_3969,NA,NA,NA,1,4,5
seq1952,sequence_3973,NA,NA,NA,1,4,5
seq1953,sequence_3976,NA,NA,NA,1,4,5
seq1954,sequence_3979,NA,NA,NA,1,4,5
seq1955,sequence_3982,NA,NA,NA,1,4,5
seq1956,sequence_3983:sequence_6638,NA,NA,NA,1,4,5
seq1957,sequence_3987:sequence_4111,NA,NA,NA,1,4,5
seq1958,sequence_3991,NA,NA,NA,1,4,5
seq1959,sequence_3999:sequence_4260,NA,NA,NA,1,4,5
seq196,sequence_260,NA,NA,NA,1,4,5
seq1960,sequence_4001,NA,NA,NA,1,4,5
seq1961,sequence_4006,NA,NA,NA,1,4,5
seq1962,sequence_4008,NA,NA,NA,1,4,5
seq1963,sequence_4011,NA,NA,NA,1,4,5
seq1964,sequence_4013,NA,NA,NA,1,4,5
seq1965,sequence_4015,NA,NA,NA,1,4,5
seq1966,sequence_4020,NA,NA,NA,1,4,5
seq1967,sequence_4021,NA,NA,NA,1,4,5
seq1968,sequence_4025:sequence_4155,NA,NA,NA,1,4,5
seq1969,sequence_4033:sequence_4166:sequence_4178,NA,NA,NA,1,4,5
seq197,sequence_262,NA,NA,NA,1,4,5
seq1970,sequence_4037,NA,NA,NA,1,4,5
seq1971,sequence_4039,NA,NA,NA,1,4,5
seq1972,sequence_4042,NA,NA,NA,1,4,5
seq1973,sequence_4043,NA,NA,NA,1,4,5
seq1974,sequence_4045,NA,NA,NA,1,4,5
seq1975,sequence_4054,NA,NA,NA,1,4,5
seq1976,sequence_4055,NA,NA,NA,1,4,5
seq1977,sequence_4057,NA,NA,NA,1,4,5
seq1978,sequence_4060,NA,NA,NA,1,4,5
seq1979,sequence_4061,NA,NA,NA,1,4,5
seq198,sequence_264,NA,NA,NA,1,4,5
seq1980,sequence_4063,NA,NA,NA,1,4,5
seq1981,sequence_4065,NA,NA,NA,1,4,5
seq1982,sequence_4070,NA,NA,NA,1,4,5
seq1983,sequence_4071:sequence_6672,NA,NA,NA,1,4,5
seq1984,sequence_4073:sequence_4098,NA,NA,NA,1,4,5
seq1985,sequence_4075,NA,NA,NA,1,4,5
seq1986,sequence_4079,NA,NA,NA,1,4,5
seq1987,sequence_4080,NA,NA,NA,1,4,5
seq1988,sequence_4084,NA,NA,NA,1,4,5
seq1989,sequence_4086,NA,NA,NA,1,4,5
seq199,sequence_266,NA,NA,NA,1,4,5
seq1990,sequence_4090,NA,NA,NA,1,4,5
seq1991,sequence_4092,NA,NA,NA,1,4,5
seq1992,sequence_4094,NA,NA,NA,1,4,5
seq1993,sequence_4095,NA,NA,NA,1,4,5
seq1994,sequence_4097,NA,NA,NA,1,4,5
seq1995,sequence_4100,NA,NA,NA,1,4,5
seq1996,sequence_4101,NA,NA,NA,1,4,5
seq1997,sequence_4106,NA,NA,NA,1,4,5
seq1998,sequence_4112,NA,NA,NA,1,4,5
seq1999,sequence_4114,NA,NA,NA,1,4,5
seq2,sequence_2:sequence_3,PCs,IGHA2,HH119-SILP,2,2,2
seq20,sequence_23:sequence_40:sequence_57:sequence_137:sequence_158:sequence_245:sequence_258:sequence_277:sequence_331:sequence_334:sequence_341:sequence_387:sequence_422:sequence_488:sequence_674:sequence_681:sequence_682:sequence_711,PCs:NA,IGHA1:IGHA2:NA,HH119-SILP:NA,3,1,3
seq200,sequence_270,NA,NA,NA,1,4,5
seq2000,sequence_4118,NA,NA,NA,1,4,5
seq2001,sequence_4123,NA,NA,NA,1,4,5
seq2002,sequence_4124,NA,NA,NA,1,4,5
seq2003,sequence_4126:sequence_6673,NA,NA,NA,1,4,5
seq2004,sequence_4128,NA,NA,NA,1,4,5
seq2005,sequence_4130,NA,NA,NA,1,4,5
seq2006,sequence_4134,NA,NA,NA,1,4,5
seq2007,sequence_4136,NA,NA,NA,1,4,5
seq2008,sequence_4141,NA,NA,NA,1,4,5
seq2009,sequence_4142,NA,NA,NA,1,4,5
seq201,sequence_272,NA,NA,NA,1,4,5
seq2010,sequence_4145,NA,NA,NA,1,4,5
seq2011,sequence_4147,NA,NA,NA,1,4,5
seq2012,sequence_4158,NA,NA,NA,1,4,5
seq2013,sequence_4159,NA,NA,NA,1,4,5
seq2014,sequence_4161,NA,NA,NA,1,4,5
seq2015,sequence_4162,NA,NA,NA,1,4,5
seq2016,sequence_4163,NA,NA,NA,1,4,5
seq2017,sequence_4165,NA,NA,NA,1,4,5
seq2018,sequence_4173,NA,NA,NA,1,4,5
seq2019,sequence_4174,NA,NA,NA,1,4,5
seq202,sequence_274,NA,NA,NA,1,4,5
seq2020,sequence_4175,NA,NA,NA,1,4,5
seq2021,sequence_4179,NA,NA,NA,1,4,5
seq2022,sequence_4180,NA,NA,NA,1,4,5
seq2023,sequence_4183,NA,NA,NA,1,4,5
seq2024,sequence_4184,NA,NA,NA,1,4,5
seq2025,sequence_4186,NA,NA,NA,1,4,5
seq2026,sequence_4187,NA,NA,NA,1,4,5
seq2027,sequence_4191,NA,NA,NA,1,4,5
seq2028,sequence_4192,NA,NA,NA,1,4,5
seq2029,sequence_4195,NA,NA,NA,1,4,5
seq203,sequence_278,NA,NA,NA,1,4,5
seq2030,sequence_4197,NA,NA,NA,1,4,5
seq2031,sequence_4204,NA,NA,NA,1,4,5
seq2032,sequence_4209,NA,NA,NA,1,4,5
seq2033,sequence_4216,NA,NA,NA,1,4,5
seq2034,sequence_4221,NA,NA,NA,1,4,5
seq2035,sequence_4222,NA,NA,NA,1,4,5
seq2036,sequence_4225:sequence_6617,NA,NA,NA,1,4,5
seq2037,sequence_4226,NA,NA,NA,1,4,5
seq2038,sequence_4227,NA,NA,NA,1,4,5
seq2039,sequence_4229,NA,NA,NA,1,4,5
seq204,sequence_279,NA,NA,NA,1,4,5
seq2040,sequence_4230,NA,NA,NA,1,4,5
seq2041,sequence_4234,NA,NA,NA,1,4,5
seq2042,sequence_4235,NA,NA,NA,1,4,5
seq2043,sequence_4240,NA,NA,NA,1,4,5
seq2044,sequence_4242,NA,NA,NA,1,4,5
seq2045,sequence_4243,NA,NA,NA,1,4,5
seq2046,sequence_4244,NA,NA,NA,1,4,5
seq2047,sequence_4252,NA,NA,NA,1,4,5
seq2048,sequence_4266,NA,NA,NA,1,4,5
seq2049,sequence_4267,NA,NA,NA,1,4,5
seq205,sequence_280,NA,NA,NA,1,4,5
seq2050,sequence_4280,NA,NA,NA,1,4,5
seq2051,sequence_4282,NA,NA,NA,1,4,5
seq2052,sequence_4286,NA,NA,NA,1,4,5
seq2053,sequence_4289,NA,NA,NA,1,4,5
seq2054,sequence_4294,NA,NA,NA,1,4,5
seq2055,sequence_4299,NA,NA,NA,1,4,5
seq2056,sequence_4300,NA,NA,NA,1,4,5
seq2057,sequence_4301,NA,NA,NA,1,4,5
seq2058,sequence_4303,NA,NA,NA,1,4,5
seq2059,sequence_4306,NA,NA,NA,1,4,5
seq206,sequence_282,NA,NA,NA,1,4,5
seq2060,sequence_4309,NA,NA,NA,1,4,5
seq2061,sequence_4314,NA,NA,NA,1,4,5
seq2062,sequence_4316,NA,NA,NA,1,4,5
seq2063,sequence_4317,NA,NA,NA,1,4,5
seq2064,sequence_4320,NA,NA,NA,1,4,5
seq2065,sequence_4328,NA,NA,NA,1,4,5
seq2066,sequence_4329,NA,NA,NA,1,4,5
seq2067,sequence_4331,NA,NA,NA,1,4,5
seq2068,sequence_4333,NA,NA,NA,1,4,5
seq2069,sequence_4339,NA,NA,NA,1,4,5
seq207,sequence_286,NA,NA,NA,1,4,5
seq2070,sequence_4340,NA,NA,NA,1,4,5
seq2071,sequence_4350,NA,NA,NA,1,4,5
seq2072,sequence_4352,NA,NA,NA,1,4,5
seq2073,sequence_4357:sequence_4417:sequence_4873:sequence_5829,NA,NA,NA,1,4,5
seq2074,sequence_4358:sequence_4733:sequence_5801:sequence_5815,NA,NA,NA,1,4,5
seq2075,sequence_4360,NA,NA,NA,1,4,5
seq2076,sequence_4362,NA,NA,NA,1,4,5
seq2077,sequence_4364,NA,NA,NA,1,4,5
seq2078,sequence_4368,NA,NA,NA,1,4,5
seq2079,sequence_4370,NA,NA,NA,1,4,5
seq208,sequence_288,NA,NA,NA,1,4,5
seq2080,sequence_4371,NA,NA,NA,1,4,5
seq2081,sequence_4378,NA,NA,NA,1,4,5
seq2082,sequence_4380:sequence_4780:sequence_4934,NA,NA,NA,1,4,5
seq2083,sequence_4381,NA,NA,NA,1,4,5
seq2084,sequence_4383:sequence_4835,NA,NA,NA,1,4,5
seq2085,sequence_4385:sequence_5835:sequence_5956:sequence_6354,NA,NA,NA,1,4,5
seq2086,sequence_4387,NA,NA,NA,1,4,5
seq2087,sequence_4388,NA,NA,NA,1,4,5
seq2088,sequence_4389,NA,NA,NA,1,4,5
seq2089,sequence_4390,NA,NA,NA,1,4,5
seq209,sequence_289,NA,NA,NA,1,4,5
seq2090,sequence_4391,NA,NA,NA,1,4,5
seq2091,sequence_4392,NA,NA,NA,1,4,5
seq2092,sequence_4395:sequence_4609:sequence_5233,NA,NA,NA,1,4,5
seq2093,sequence_4397,NA,NA,NA,1,4,5
seq2094,sequence_4398,NA,NA,NA,1,4,5
seq2095,sequence_4399,NA,NA,NA,1,4,5
seq2096,sequence_4400:sequence_4479:sequence_4640:sequence_4797:sequence_4888:sequence_6324,NA,NA,NA,1,4,5
seq2097,sequence_4402:sequence_6394,NA,NA,NA,1,4,5
seq2098,sequence_4415:sequence_6701,NA,NA,NA,1,4,5
seq2099,sequence_4418,NA,NA,NA,1,4,5
seq21,sequence_24:sequence_276:sequence_599:sequence_602,PCs:NA,IGHA2:NA,HH119-SILP:NA,3,3,3
seq210,sequence_290,NA,NA,NA,1,4,5
seq2100,sequence_4419,NA,NA,NA,1,4,5
seq2101,sequence_4422,NA,NA,NA,1,4,5
seq2102,sequence_4423,NA,NA,NA,1,4,5
seq2103,sequence_4427,NA,NA,NA,1,4,5
seq2104,sequence_4431,NA,NA,NA,1,4,5
seq2105,sequence_4434,NA,NA,NA,1,4,5
seq2106,sequence_4435,NA,NA,NA,1,4,5
seq2107,sequence_4439,NA,NA,NA,1,4,5
seq2108,sequence_4440,NA,NA,NA,1,4,5
seq2109,sequence_4442:sequence_5737:sequence_6055,NA,NA,NA,1,4,5
seq211,sequence_291,NA,NA,NA,1,4,5
seq2110,sequence_4443:sequence_5229,NA,NA,NA,1,4,5
seq2111,sequence_4445,NA,NA,NA,1,4,5
seq2112,sequence_4446,NA,NA,NA,1,4,5
seq2113,sequence_4447,NA,NA,NA,1,4,5
seq2114,sequence_4449,NA,NA,NA,1,4,5
seq2115,sequence_4450:sequence_4619:sequence_5655,NA,NA,NA,1,4,5
seq2116,sequence_4451,NA,NA,NA,1,4,5
seq2117,sequence_4453,NA,NA,NA,1,4,5
seq2118,sequence_4454,NA,NA,NA,1,4,5
seq2119,sequence_4457,NA,NA,NA,1,4,5
seq212,sequence_292,NA,NA,NA,1,4,5
seq2120,sequence_4462:sequence_4929:sequence_6155:sequence_6411,NA,NA,NA,1,4,5
seq2121,sequence_4463,NA,NA,NA,1,4,5
seq2122,sequence_4465:sequence_5960,NA,NA,NA,1,4,5
seq2123,sequence_4469:sequence_4617,NA,NA,NA,1,4,5
seq2124,sequence_4470:sequence_5071,NA,NA,NA,1,4,5
seq2125,sequence_4471,NA,NA,NA,1,4,5
seq2126,sequence_4472:sequence_5202:sequence_5473:sequence_6470,NA,NA,NA,1,4,5
seq2127,sequence_4473,NA,NA,NA,1,4,5
seq2128,sequence_4475,NA,NA,NA,1,4,5
seq2129,sequence_4477:sequence_5136,NA,NA,NA,1,4,5
seq213,sequence_294,NA,NA,NA,1,4,5
seq2130,sequence_4482,NA,NA,NA,1,4,5
seq2131,sequence_4485:sequence_5440,NA,NA,NA,1,4,5
seq2132,sequence_4487,NA,NA,NA,1,4,5
seq2133,sequence_4489:sequence_4667,NA,NA,NA,1,4,5
seq2134,sequence_4490:sequence_4649:sequence_4810,NA,NA,NA,1,4,5
seq2135,sequence_4491,NA,NA,NA,1,4,5
seq2136,sequence_4492,NA,NA,NA,1,4,5
seq2137,sequence_4494:sequence_4544,NA,NA,NA,1,4,5
seq2138,sequence_4495:sequence_4560:sequence_5300,NA,NA,NA,1,4,5
seq2139,sequence_4498,NA,NA,NA,1,4,5
seq214,sequence_296,NA,NA,NA,1,4,5
seq2140,sequence_4500,NA,NA,NA,1,4,5
seq2141,sequence_4504,NA,NA,NA,1,4,5
seq2142,sequence_4505,NA,NA,NA,1,4,5
seq2143,sequence_4506:sequence_6240,NA,NA,NA,1,4,5
seq2144,sequence_4507,NA,NA,NA,1,4,5
seq2145,sequence_4508,NA,NA,NA,1,4,5
seq2146,sequence_4509,NA,NA,NA,1,4,5
seq2147,sequence_4510,NA,NA,NA,1,4,5
seq2148,sequence_4511,NA,NA,NA,1,4,5
seq2149,sequence_4512,NA,NA,NA,1,4,5
seq215,sequence_297,NA,NA,NA,1,4,5
seq2150,sequence_4514:sequence_5281,NA,NA,NA,1,4,5
seq2151,sequence_4515,NA,NA,NA,1,4,5
seq2152,sequence_4517,NA,NA,NA,1,4,5
seq2153,sequence_4524:sequence_6303,NA,NA,NA,1,4,5
seq2154,sequence_4527,NA,NA,NA,1,4,5
seq2155,sequence_4528,NA,NA,NA,1,4,5
seq2156,sequence_4536,NA,NA,NA,1,4,5
seq2157,sequence_4537,NA,NA,NA,1,4,5
seq2158,sequence_4543,NA,NA,NA,1,4,5
seq2159,sequence_4546,NA,NA,NA,1,4,5
seq216,sequence_303,NA,NA,NA,1,4,5
seq2160,sequence_4548,NA,NA,NA,1,4,5
seq2161,sequence_4550,NA,NA,NA,1,4,5
seq2162,sequence_4554,NA,NA,NA,1,4,5
seq2163,sequence_4555,NA,NA,NA,1,4,5
seq2164,sequence_4556,NA,NA,NA,1,4,5
seq2165,sequence_4557,NA,NA,NA,1,4,5
seq2166,sequence_4558,NA,NA,NA,1,4,5
seq2167,sequence_4559,NA,NA,NA,1,4,5
seq2168,sequence_4567,NA,NA,NA,1,4,5
seq2169,sequence_4568,NA,NA,NA,1,4,5
seq217,sequence_304,NA,NA,NA,1,4,5
seq2170,sequence_4570:sequence_4728:sequence_5253:sequence_5410,NA,NA,NA,1,4,5
seq2171,sequence_4571,NA,NA,NA,1,4,5
seq2172,sequence_4573,NA,NA,NA,1,4,5
seq2173,sequence_4574,NA,NA,NA,1,4,5
seq2174,sequence_4575,NA,NA,NA,1,4,5
seq2175,sequence_4577:sequence_6125,NA,NA,NA,1,4,5
seq2176,sequence_4580,NA,NA,NA,1,4,5
seq2177,sequence_4581,NA,NA,NA,1,4,5
seq2178,sequence_4582,NA,NA,NA,1,4,5
seq2179,sequence_4587,NA,NA,NA,1,4,5
seq218,sequence_305,NA,NA,NA,1,4,5
seq2180,sequence_4589,NA,NA,NA,1,4,5
seq2181,sequence_4590,NA,NA,NA,1,4,5
seq2182,sequence_4591,NA,NA,NA,1,4,5
seq2183,sequence_4592,NA,NA,NA,1,4,5
seq2184,sequence_4593,NA,NA,NA,1,4,5
seq2185,sequence_4595,NA,NA,NA,1,4,5
seq2186,sequence_4597,NA,NA,NA,1,4,5
seq2187,sequence_4599,NA,NA,NA,1,4,5
seq2188,sequence_4602,NA,NA,NA,1,4,5
seq2189,sequence_4606,NA,NA,NA,1,4,5
seq219,sequence_306:sequence_705,NA,NA,NA,1,4,5
seq2190,sequence_4610,NA,NA,NA,1,4,5
seq2191,sequence_4611,NA,NA,NA,1,4,5
seq2192,sequence_4612:sequence_4937,NA,NA,NA,1,4,5
seq2193,sequence_4613,NA,NA,NA,1,4,5
seq2194,sequence_4614:sequence_4854,NA,NA,NA,1,4,5
seq2195,sequence_4615,NA,NA,NA,1,4,5
seq2196,sequence_4621,NA,NA,NA,1,4,5
seq2197,sequence_4622,NA,NA,NA,1,4,5
seq2198,sequence_4626:sequence_4681:sequence_4808:sequence_4880:sequence_5095:sequence_5226:sequence_5976:sequence_6150,NA,NA,NA,1,4,5
seq2199,sequence_4628,NA,NA,NA,1,4,5
seq22,sequence_25,PCs,IGHA2,HH119-SILP,2,2,2
seq220,sequence_307,NA,NA,NA,1,4,5
seq2200,sequence_4629,NA,NA,NA,1,4,5
seq2201,sequence_4631,NA,NA,NA,1,4,5
seq2202,sequence_4633,NA,NA,NA,1,4,5
seq2203,sequence_4635,NA,NA,NA,1,4,5
seq2204,sequence_4637,NA,NA,NA,1,4,5
seq2205,sequence_4644,NA,NA,NA,1,4,5
seq2206,sequence_4645,NA,NA,NA,1,4,5
seq2207,sequence_4646:sequence_5806,NA,NA,NA,1,4,5
seq2208,sequence_4648,NA,NA,NA,1,4,5
seq2209,sequence_4654,NA,NA,NA,1,4,5
seq221,sequence_308:sequence_713,NA,NA,NA,1,4,5
seq2210,sequence_4658,NA,NA,NA,1,4,5
seq2211,sequence_4659,NA,NA,NA,1,4,5
seq2212,sequence_4661,NA,NA,NA,1,4,5
seq2213,sequence_4663,NA,NA,NA,1,4,5
seq2214,sequence_4664,NA,NA,NA,1,4,5
seq2215,sequence_4666:sequence_4845:sequence_5621,NA,NA,NA,1,4,5
seq2216,sequence_4670:sequence_5508:sequence_6097,NA,NA,NA,1,4,5
seq2217,sequence_4671,NA,NA,NA,1,4,5
seq2218,sequence_4672,NA,NA,NA,1,4,5
seq2219,sequence_4673,NA,NA,NA,1,4,5
seq222,sequence_310,NA,NA,NA,1,4,5
seq2220,sequence_4675:sequence_5622:sequence_6355:sequence_6705:sequence_6709,NA,NA,NA,1,4,5
seq2221,sequence_4676,NA,NA,NA,1,4,5
seq2222,sequence_4677:sequence_5774,NA,NA,NA,1,4,5
seq2223,sequence_4680,NA,NA,NA,1,4,5
seq2224,sequence_4682,NA,NA,NA,1,4,5
seq2225,sequence_4687,NA,NA,NA,1,4,5
seq2226,sequence_4689:sequence_4896:sequence_5208:sequence_5820,NA,NA,NA,1,4,5
seq2227,sequence_4690:sequence_4855:sequence_5137:sequence_5461,NA,NA,NA,1,4,5
seq2228,sequence_4698,NA,NA,NA,1,4,5
seq2229,sequence_4700:sequence_5413,NA,NA,NA,1,4,5
seq223,sequence_312,NA,NA,NA,1,4,5
seq2230,sequence_4701,NA,NA,NA,1,4,5
seq2231,sequence_4703,NA,NA,NA,1,4,5
seq2232,sequence_4704,NA,NA,NA,1,4,5
seq2233,sequence_4705,NA,NA,NA,1,4,5
seq2234,sequence_4706,NA,NA,NA,1,4,5
seq2235,sequence_4711,NA,NA,NA,1,4,5
seq2236,sequence_4715:sequence_5032,NA,NA,NA,1,4,5
seq2237,sequence_4716,NA,NA,NA,1,4,5
seq2238,sequence_4718:sequence_5268:sequence_5459,NA,NA,NA,1,4,5
seq2239,sequence_4720,NA,NA,NA,1,4,5
seq224,sequence_313:sequence_490,NA,NA,NA,1,4,5
seq2240,sequence_4724,NA,NA,NA,1,4,5
seq2241,sequence_4725,NA,NA,NA,1,4,5
seq2242,sequence_4726,NA,NA,NA,1,4,5
seq2243,sequence_4727,NA,NA,NA,1,4,5
seq2244,sequence_4730,NA,NA,NA,1,4,5
seq2245,sequence_4731,NA,NA,NA,1,4,5
seq2246,sequence_4732,NA,NA,NA,1,4,5
seq2247,sequence_4738,NA,NA,NA,1,4,5
seq2248,sequence_4740,NA,NA,NA,1,4,5
seq2249,sequence_4742,NA,NA,NA,1,4,5
seq225,sequence_314,NA,NA,NA,1,4,5
seq2250,sequence_4752,NA,NA,NA,1,4,5
seq2251,sequence_4753,NA,NA,NA,1,4,5
seq2252,sequence_4754,NA,NA,NA,1,4,5
seq2253,sequence_4757,NA,NA,NA,1,4,5
seq2254,sequence_4759,NA,NA,NA,1,4,5
seq2255,sequence_4761,NA,NA,NA,1,4,5
seq2256,sequence_4762,NA,NA,NA,1,4,5
seq2257,sequence_4767,NA,NA,NA,1,4,5
seq2258,sequence_4769,NA,NA,NA,1,4,5
seq2259,sequence_4771,NA,NA,NA,1,4,5
seq226,sequence_315,NA,NA,NA,1,4,5
seq2260,sequence_4773:sequence_5917,NA,NA,NA,1,4,5
seq2261,sequence_4776,NA,NA,NA,1,4,5
seq2262,sequence_4777,NA,NA,NA,1,4,5
seq2263,sequence_4778,NA,NA,NA,1,4,5
seq2264,sequence_4779:sequence_5075,NA,NA,NA,1,4,5
seq2265,sequence_4782,NA,NA,NA,1,4,5
seq2266,sequence_4784,NA,NA,NA,1,4,5
seq2267,sequence_4785,NA,NA,NA,1,4,5
seq2268,sequence_4788:sequence_4955:sequence_5603,NA,NA,NA,1,4,5
seq2269,sequence_4794:sequence_5531,NA,NA,NA,1,4,5
seq227,sequence_317,NA,NA,NA,1,4,5
seq2270,sequence_4795,NA,NA,NA,1,4,5
seq2271,sequence_4796,NA,NA,NA,1,4,5
seq2272,sequence_4806,NA,NA,NA,1,4,5
seq2273,sequence_4809,NA,NA,NA,1,4,5
seq2274,sequence_4812,NA,NA,NA,1,4,5
seq2275,sequence_4816,NA,NA,NA,1,4,5
seq2276,sequence_4818,NA,NA,NA,1,4,5
seq2277,sequence_4820,NA,NA,NA,1,4,5
seq2278,sequence_4824,NA,NA,NA,1,4,5
seq2279,sequence_4825,NA,NA,NA,1,4,5
seq228,sequence_320,NA,NA,NA,1,4,5
seq2280,sequence_4828,NA,NA,NA,1,4,5
seq2281,sequence_4829,NA,NA,NA,1,4,5
seq2282,sequence_4831,NA,NA,NA,1,4,5
seq2283,sequence_4833:sequence_4935:sequence_5081,NA,NA,NA,1,4,5
seq2284,sequence_4840,NA,NA,NA,1,4,5
seq2285,sequence_4842,NA,NA,NA,1,4,5
seq2286,sequence_4848,NA,NA,NA,1,4,5
seq2287,sequence_4849,NA,NA,NA,1,4,5
seq2288,sequence_4856,NA,NA,NA,1,4,5
seq2289,sequence_4858,NA,NA,NA,1,4,5
seq229,sequence_322:sequence_480:sequence_505,NA,NA,NA,1,4,5
seq2290,sequence_4859:sequence_5426,NA,NA,NA,1,4,5
seq2291,sequence_4860,NA,NA,NA,1,4,5
seq2292,sequence_4863,NA,NA,NA,1,4,5
seq2293,sequence_4870,NA,NA,NA,1,4,5
seq2294,sequence_4874,NA,NA,NA,1,4,5
seq2295,sequence_4875,NA,NA,NA,1,4,5
seq2296,sequence_4876,NA,NA,NA,1,4,5
seq2297,sequence_4877,NA,NA,NA,1,4,5
seq2298,sequence_4881,NA,NA,NA,1,4,5
seq2299,sequence_4883:sequence_5985:sequence_6205:sequence_6595,NA,NA,NA,1,4,5
seq23,sequence_26,PCs,IGHA2,HH119-SILP,2,2,2
seq230,sequence_323,NA,NA,NA,1,4,5
seq2300,sequence_4884,NA,NA,NA,1,4,5
seq2301,sequence_4886,NA,NA,NA,1,4,5
seq2302,sequence_4889,NA,NA,NA,1,4,5
seq2303,sequence_4898,NA,NA,NA,1,4,5
seq2304,sequence_4900,NA,NA,NA,1,4,5
seq2305,sequence_4904,NA,NA,NA,1,4,5
seq2306,sequence_4907,NA,NA,NA,1,4,5
seq2307,sequence_4908,NA,NA,NA,1,4,5
seq2308,sequence_4910,NA,NA,NA,1,4,5
seq2309,sequence_4912:sequence_5809:sequence_5962,NA,NA,NA,1,4,5
seq231,sequence_324,NA,NA,NA,1,4,5
seq2310,sequence_4914,NA,NA,NA,1,4,5
seq2311,sequence_4915:sequence_6226,NA,NA,NA,1,4,5
seq2312,sequence_4918,NA,NA,NA,1,4,5
seq2313,sequence_4919,NA,NA,NA,1,4,5
seq2314,sequence_4920:sequence_5611:sequence_5974,NA,NA,NA,1,4,5
seq2315,sequence_4921,NA,NA,NA,1,4,5
seq2316,sequence_4926,NA,NA,NA,1,4,5
seq2317,sequence_4928,NA,NA,NA,1,4,5
seq2318,sequence_4930,NA,NA,NA,1,4,5
seq2319,sequence_4931,NA,NA,NA,1,4,5
seq232,sequence_325,NA,NA,NA,1,4,5
seq2320,sequence_4933:sequence_5012,NA,NA,NA,1,4,5
seq2321,sequence_4938,NA,NA,NA,1,4,5
seq2322,sequence_4941,NA,NA,NA,1,4,5
seq2323,sequence_4944,NA,NA,NA,1,4,5
seq2324,sequence_4957,NA,NA,NA,1,4,5
seq2325,sequence_4958,NA,NA,NA,1,4,5
seq2326,sequence_4959,NA,NA,NA,1,4,5
seq2327,sequence_4963,NA,NA,NA,1,4,5
seq2328,sequence_4966:sequence_5197,NA,NA,NA,1,4,5
seq2329,sequence_4968,NA,NA,NA,1,4,5
seq233,sequence_326,NA,NA,NA,1,4,5
seq2330,sequence_4970,NA,NA,NA,1,4,5
seq2331,sequence_4971:sequence_6000,NA,NA,NA,1,4,5
seq2332,sequence_4972:sequence_5881,NA,NA,NA,1,4,5
seq2333,sequence_4973,NA,NA,NA,1,4,5
seq2334,sequence_4976,NA,NA,NA,1,4,5
seq2335,sequence_4982,NA,NA,NA,1,4,5
seq2336,sequence_4984,NA,NA,NA,1,4,5
seq2337,sequence_4986,NA,NA,NA,1,4,5
seq2338,sequence_4987,NA,NA,NA,1,4,5
seq2339,sequence_4989,NA,NA,NA,1,4,5
seq234,sequence_327,NA,NA,NA,1,4,5
seq2340,sequence_4990,NA,NA,NA,1,4,5
seq2341,sequence_4994,NA,NA,NA,1,4,5
seq2342,sequence_4997,NA,NA,NA,1,4,5
seq2343,sequence_5001,NA,NA,NA,1,4,5
seq2344,sequence_5004,NA,NA,NA,1,4,5
seq2345,sequence_5008,NA,NA,NA,1,4,5
seq2346,sequence_5009,NA,NA,NA,1,4,5
seq2347,sequence_5013,NA,NA,NA,1,4,5
seq2348,sequence_5014,NA,NA,NA,1,4,5
