seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq151,sequence_178,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1510,sequence_2565,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1511,sequence_2570,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1512,sequence_2571:sequence_2736:sequence_5584:sequence_6020,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1513,sequence_2572,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1514,sequence_2574,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1515,sequence_2577,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1516,sequence_2578,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1517,sequence_2584,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1518,sequence_2586,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1519,sequence_2587,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq152,sequence_179:sequence_434:sequence_443:sequence_469,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1520,sequence_2589:sequence_5538:sequence_6283:sequence_6389:sequence_7634,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1521,sequence_2591,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1522,sequence_2592:sequence_5198:sequence_5762:sequence_6701:sequence_6809:sequence_6904:sequence_7357:sequence_7418:sequence_7585,GC_B_cells:PCs,IGHG1,HH119-SI-PP_Fol-24,4,6,72
seq1523,sequence_2593:sequence_3123:sequence_5609:sequence_6353:sequence_7420:sequence_7438:sequence_7593,GC_B_cells,IGHG1,HH119-SI-PP_Fol-20:HH119-SI-PP_Fol-22,1,6,54
seq1524,sequence_2598,PCs,IGHG1,HH119-SI-PP_Fol-25,10,6,75
seq1525,sequence_2600,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1526,sequence_2603,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1527,sequence_2604:sequence_5701:sequence_6707,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1528,sequence_2606:sequence_3172:sequence_5332:sequence_6879,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1529,sequence_2609:sequence_7143,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq153,sequence_181,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1530,sequence_2610:sequence_5172:sequence_5699:sequence_6096,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1531,sequence_2611,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1532,sequence_2612,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1533,sequence_2620,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1534,sequence_2621,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1535,sequence_2622,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1536,sequence_2623,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1537,sequence_2624:sequence_2806,Memory_Bcells:GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,7,6,88
seq1538,sequence_2625,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1539,sequence_2626,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq154,sequence_182,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1540,sequence_2627:sequence_2766:sequence_2862:sequence_5314:sequence_6122:sequence_6506:sequence_7574,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1541,sequence_2629:sequence_2908,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1542,sequence_2630,GC_B_cells,IGHG1,HH119-SI-PP_Fol-25,1,6,75
seq1543,sequence_2631,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1544,sequence_2632,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1545,sequence_2633,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1546,sequence_2634,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1547,sequence_2636,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq1548,sequence_2637:sequence_2892,GC_B_cells,IGHG1,HH119-SI-PP_Fol-25,1,6,75
seq1549,sequence_2638,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq155,sequence_185,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1550,sequence_2640,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1551,sequence_2641,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1552,sequence_2642:sequence_8021,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1553,sequence_2643,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1554,sequence_2648,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1555,sequence_2651,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1556,sequence_2652,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1557,sequence_2656,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1558,sequence_2657:sequence_2941:sequence_7775,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1559,sequence_2661,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq156,sequence_186:sequence_204:sequence_314:sequence_347:sequence_714:sequence_778,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1560,sequence_2665,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1561,sequence_2666:sequence_6043:sequence_6161,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1562,sequence_2668,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1563,sequence_2672,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1564,sequence_2673:sequence_2873,PCs:GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,11,6,70
seq1565,sequence_2677,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1566,sequence_2678,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1567,sequence_2679,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1568,sequence_2680:sequence_6273:sequence_7769,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1569,sequence_2681,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq157,sequence_188:sequence_336:sequence_770,PCs,IGHG4,HH119-SI-MILF,10,23,4
seq1570,sequence_2682,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1571,sequence_2686,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1572,sequence_2687,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1573,sequence_2688:sequence_5752:sequence_6091:sequence_6995,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1574,sequence_2689,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1575,sequence_2690,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1576,sequence_2696,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1577,sequence_2697,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1578,sequence_2698,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1579,sequence_2699,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq158,sequence_191,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1580,sequence_2700,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1581,sequence_2701:sequence_2795:sequence_3091:sequence_5042:sequence_5725,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1582,sequence_2702:sequence_7142,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1583,sequence_2703,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1584,sequence_2704,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1585,sequence_2705:sequence_5527,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1586,sequence_2707:sequence_6177,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1587,sequence_2708,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1588,sequence_2709,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1589,sequence_2710,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq159,sequence_193,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1590,sequence_2711,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1591,sequence_2713,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1592,sequence_2717:sequence_7063,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1593,sequence_2723,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1594,sequence_2724,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1595,sequence_2725,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,1,6,70
seq1596,sequence_2727,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1597,sequence_2728,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1598,sequence_2731,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1599,sequence_2734,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq16,sequence_17,GC_B_cells,IGHA1,HH119-CO-SMILF,1,1,1
seq160,sequence_195,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1600,sequence_2737,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1601,sequence_2738,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1602,sequence_2741,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1603,sequence_2742,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,31,88
seq1604,sequence_2744,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1605,sequence_2745,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1606,sequence_2746:sequence_7749,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1607,sequence_2748:sequence_5402:sequence_5677:sequence_6740:sequence_7316,GC_B_cells:PCs,IGHG1,HH119-SI-PP_Fol-22,4,6,57
seq1608,sequence_2749,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1609,sequence_2750,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq161,sequence_196:sequence_448:sequence_785,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1610,sequence_2752:sequence_6092:sequence_7077:sequence_7428,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1611,sequence_2753,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1612,sequence_2754,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1613,sequence_2755:sequence_5780,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1614,sequence_2756,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1615,sequence_2759:sequence_2960,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1616,sequence_2761,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1617,sequence_2772,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1618,sequence_2773,GC_B_cells,IGHG1,HH119-SI-PP_Fol-25,1,6,75
seq1619,sequence_2774,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq162,sequence_197,GC_B_cells,IGHG2,HH119-SI-MILF,1,18,4
seq1620,sequence_2779,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1621,sequence_2780:sequence_8034,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1622,sequence_2781,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1623,sequence_2785,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1624,sequence_2788,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1625,sequence_2792,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1626,sequence_2796,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1627,sequence_2798:sequence_5173:sequence_5718,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1628,sequence_2800,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1629,sequence_2801,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq163,sequence_198,GC_B_cells,NA,HH119-SI-MILF,1,31,4
seq1630,sequence_2808,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1631,sequence_2811,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1632,sequence_2812,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1633,sequence_2814,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1634,sequence_2816,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1635,sequence_2817,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1636,sequence_2818,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1637,sequence_2822,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1638,sequence_2824,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1639,sequence_2825,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq164,sequence_200,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1640,sequence_2826,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1641,sequence_2829:sequence_5649,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,1,6,70
seq1642,sequence_2830,GC_B_cells,IGHM,HH119-SI-PP_Fol-22,1,24,57
seq1643,sequence_2831,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1644,sequence_2832,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1645,sequence_2833,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1646,sequence_2834,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1647,sequence_2835,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1648,sequence_2836:sequence_6907,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1649,sequence_2837:sequence_5714,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq165,sequence_201,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1650,sequence_2839,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1651,sequence_2841,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1652,sequence_2843,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1653,sequence_2844,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1654,sequence_2849,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1655,sequence_2851,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1656,sequence_2852:sequence_2969:sequence_4938:sequence_6399:sequence_6421:sequence_7539,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1657,sequence_2853:sequence_3169,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1658,sequence_2856,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1659,sequence_2857:sequence_6987,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq166,sequence_202,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1660,sequence_2858,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1661,sequence_2861,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1662,sequence_2865,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1663,sequence_2866,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1664,sequence_2867:sequence_3150,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1665,sequence_2868,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1666,sequence_2871:sequence_6051:sequence_6343:sequence_7024,Memory_Bcells:GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,7,6,88
seq1667,sequence_2875,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1668,sequence_2877,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1669,sequence_2881:sequence_7049,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-22,1,8,57
seq167,sequence_203,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1670,sequence_2882,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1671,sequence_2883,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1672,sequence_2884,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1673,sequence_2885,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1674,sequence_2887:sequence_5493:sequence_5647,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1675,sequence_2890,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1676,sequence_2891,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1677,sequence_2893,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1678,sequence_2894,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1679,sequence_2896,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq168,sequence_205,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1680,sequence_2898,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1681,sequence_2899,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1682,sequence_2900:sequence_3047,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1683,sequence_2904,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1684,sequence_2905,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1685,sequence_2909,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1686,sequence_2910,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1687,sequence_2913,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1688,sequence_2915:sequence_5315,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1689,sequence_2919,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq169,sequence_206,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1690,sequence_2922,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1691,sequence_2923:sequence_7433,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1692,sequence_2924,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1693,sequence_2928,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1694,sequence_2929,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1695,sequence_2930,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1696,sequence_2932,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1697,sequence_2934,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1698,sequence_2935,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1699,sequence_2937,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq17,sequence_18,GC_B_cells,IGHG1,HH119-CO-SMILF,1,6,1
seq170,sequence_209,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1700,sequence_2939,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1701,sequence_2942,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1702,sequence_2944:sequence_5057,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1703,sequence_2945,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1704,sequence_2947,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1705,sequence_2949:sequence_6560,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1706,sequence_2952,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1707,sequence_2953:sequence_3013:sequence_6742,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1708,sequence_2954,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1709,sequence_2957,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq171,sequence_211:sequence_500:sequence_608:sequence_698,GC_B_cells,NA:IGHG1,HH119-SI-MILF,1,32,4
seq1710,sequence_2958,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1711,sequence_2959,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1712,sequence_2963,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1713,sequence_2971,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1714,sequence_2973,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1715,sequence_2974,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1716,sequence_2976,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1717,sequence_2981,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1718,sequence_2982:sequence_6576:sequence_6810:sequence_7014:sequence_7092:sequence_7181,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1719,sequence_2983,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq172,sequence_212:sequence_239:sequence_307:sequence_445:sequence_682:sequence_726:sequence_765:sequence_7857,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1720,sequence_2986:sequence_4908:sequence_6181,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1721,sequence_2988,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1722,sequence_2989,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1723,sequence_2990,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1724,sequence_2992:sequence_5378:sequence_5872:sequence_6514,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1725,sequence_2993,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1726,sequence_2995,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1727,sequence_2996,Memory_Bcells,IGHG1,HH119-SI-PP_Fol-30,6,6,84
seq1728,sequence_2997,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1729,sequence_3003,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq173,sequence_215:sequence_333:sequence_357:sequence_485:sequence_617,GC_B_cells,IGHG1:IGHA2,HH119-SI-MILF,1,7,4
seq1730,sequence_3006,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1731,sequence_3007,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1732,sequence_3008,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1733,sequence_3009,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1734,sequence_3012,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1735,sequence_3014:sequence_6052:sequence_7760,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,32,88
seq1736,sequence_3018:sequence_6185:sequence_7494,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq1737,sequence_3019,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1738,sequence_3022:sequence_5781:sequence_6396,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1739,sequence_3023,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq174,sequence_216:sequence_349:sequence_376:sequence_472,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1740,sequence_3025,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1741,sequence_3026,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1742,sequence_3029,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1743,sequence_3031,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1744,sequence_3032,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1745,sequence_3034,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1746,sequence_3041,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1747,sequence_3045,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1748,sequence_3048,Memory_Bcells,IGHG1,HH119-SI-PP_Fol-26,6,6,77
seq1749,sequence_3050,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq175,sequence_217,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1750,sequence_3052,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1751,sequence_3054,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1752,sequence_3055,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1753,sequence_3058,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1754,sequence_3060,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1755,sequence_3063,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
