seq_unique,seq_name,L1_annotation,c_call_grouped,sample_clean_fol,L1_annotation_int,c_call_grouped_int,sample_clean_fol_int
seq61,sequence_91,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq62,sequence_94,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq63,sequence_96,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-5,1,6,17
seq64,sequence_97,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-1,1,1,1
seq65,sequence_98,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-5,1,6,17
seq66,sequence_99,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq67,sequence_100,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq68,sequence_101,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq69,sequence_102:sequence_170:sequence_184,GC_B_cells:PCs,IGHA1,HH153-SI-PP-nonINF_Fol-3:HH153-SILP-INF,2,1,14
seq7,sequence_7,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-1,1,6,1
seq70,sequence_104,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq71,sequence_105,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq72,sequence_106:sequence_149,GC_B_cells,IGHA1:IGHM/D,HH153-SI-PP-nonINF_Fol-1:HH153-SI-PP-nonINF_Fol-14,1,2,9
seq73,sequence_109,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq74,sequence_110,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-1,1,6,1
seq75,sequence_112,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-5,1,6,17
seq76,sequence_113,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-5,1,1,17
seq77,sequence_115,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq78,sequence_118,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-15,1,6,4
seq79,sequence_119,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-16,1,6,5
seq8,sequence_8,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-1,1,1,1
seq80,sequence_120:sequence_136,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-17:HH153-SI-PP-nonINF_Fol-14,1,6,7
seq81,sequence_121,GC_B_cells,IGHA2,HH153-SI-PP-nonINF_Fol-19,1,4,8
seq82,sequence_122,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-17,1,6,6
seq83,sequence_123,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-16,1,6,5
seq84,sequence_125,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-17,1,6,6
seq85,sequence_126,GC_B_cells,IGHG1,HH153-SI-PP-nonINF_Fol-15,1,5,4
seq86,sequence_128,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-14,1,6,3
seq87,sequence_129,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-17,1,6,6
seq88,sequence_137,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-15,1,6,4
seq89,sequence_139,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-16,1,1,5
seq9,sequence_9,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-3,1,1,13
seq90,sequence_140,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-14,1,6,3
seq91,sequence_142,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-15,1,6,4
seq92,sequence_143,GC_B_cells,IGHA1,HH153-SI-PP-nonINF_Fol-12,1,1,2
seq93,sequence_145,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-16,1,6,5
seq94,sequence_147,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-19,1,6,8
seq95,sequence_148,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-15,1,6,4
seq96,sequence_150,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-14,1,6,3
seq97,sequence_151,GC_B_cells,IGHG1,HH153-SI-PP-nonINF_Fol-15,1,5,4
seq98,sequence_152,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-14,1,6,3
seq99,sequence_153,GC_B_cells,IGHM/D,HH153-SI-PP-nonINF_Fol-14,1,6,3
