seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq337,sequence_576,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq338,sequence_577,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq339,sequence_583,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq34,sequence_39,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq340,sequence_584,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq341,sequence_586,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq342,sequence_591,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,1,6
seq343,sequence_592,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq344,sequence_595,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq345,sequence_598:sequence_668,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq346,sequence_599,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq347,sequence_600:sequence_795,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq348,sequence_601,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq349,sequence_602,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq35,sequence_40,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq350,sequence_604,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq351,sequence_605,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq352,sequence_609,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,1,2
seq353,sequence_610,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq354,sequence_611,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq355,sequence_616,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq356,sequence_617,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq357,sequence_618,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq358,sequence_619,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq359,sequence_621,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq36,sequence_42,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq360,sequence_625,GC_B_cells,IGHG2,HH119-SI-PP_Fol-34,1,5,8
seq361,sequence_629,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq362,sequence_630,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq363,sequence_631:sequence_792,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq364,sequence_632,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq365,sequence_633,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq366,sequence_635,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq367,sequence_636,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq368,sequence_639,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq369,sequence_643,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq37,sequence_43:sequence_184:sequence_300:sequence_698:sequence_813:sequence_827,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq370,sequence_646:sequence_779,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq371,sequence_647,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq372,sequence_650,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq373,sequence_651,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq374,sequence_653,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq375,sequence_655,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq376,sequence_656,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq377,sequence_657,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq378,sequence_660,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq379,sequence_661:sequence_806:sequence_844,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq38,sequence_45:sequence_66:sequence_158:sequence_175:sequence_203:sequence_263:sequence_267:sequence_383:sequence_467:sequence_476:sequence_482:sequence_513:sequence_711:sequence_748:sequence_816,GC_B_cells:Memory_Bcells,IGHG1,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-32,2,1,14
seq380,sequence_663,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq381,sequence_665,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq382,sequence_667,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq383,sequence_672,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq384,sequence_673,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq385,sequence_675,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq386,sequence_681,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq387,sequence_682,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq388,sequence_685,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq389,sequence_687,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq39,sequence_47,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq390,sequence_694,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq391,sequence_695,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq392,sequence_696,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq393,sequence_700,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq394,sequence_702,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq395,sequence_704,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq396,sequence_705,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq397,sequence_708,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq398,sequence_709,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq399,sequence_712,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq4,sequence_4:sequence_201:sequence_295:sequence_441,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq40,sequence_48:sequence_64:sequence_353,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq400,sequence_713,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq401,sequence_715,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq402,sequence_716,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq403,sequence_717,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq404,sequence_725,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq405,sequence_726,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq406,sequence_731:sequence_740,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq407,sequence_734,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq408,sequence_735,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq409,sequence_736,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq41,sequence_50:sequence_333,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq410,sequence_737:sequence_793,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq411,sequence_738,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq412,sequence_739,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq413,sequence_741,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq414,sequence_742,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq415,sequence_744,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq416,sequence_746,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq417,sequence_747,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq418,sequence_752:sequence_857,GC_B_cells,IGHG1:IGHG3,HH119-SI-PP_Fol-34,1,3,8
seq419,sequence_753,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq42,sequence_52:sequence_179:sequence_220:sequence_287:sequence_703:sequence_754,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq420,sequence_755,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq421,sequence_758,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq422,sequence_759,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq423,sequence_762,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq424,sequence_763,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq425,sequence_764,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq426,sequence_766,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq427,sequence_767,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq428,sequence_771,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq429,sequence_772,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq43,sequence_54:sequence_274,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq430,sequence_774,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq431,sequence_777,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq432,sequence_778,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq433,sequence_780,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq434,sequence_781,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq435,sequence_782,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq436,sequence_783,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq437,sequence_785,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq438,sequence_789,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq439,sequence_791,GC_B_cells,IGHG3,HH119-SI-PP_Fol-34,1,7,8
seq44,sequence_55,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq440,sequence_797,GC_B_cells,IGHG1,HH119-SI-PP_Fol-29,1,1,7
seq441,sequence_800,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq442,sequence_801,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq443,sequence_802,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq444,sequence_803,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq445,sequence_804,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq446,sequence_807,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq447,sequence_808,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq448,sequence_809,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq449,sequence_811,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq45,sequence_56:sequence_248:sequence_423,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq450,sequence_818,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq451,sequence_819,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq452,sequence_820,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq453,sequence_822,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq454,sequence_825,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq455,sequence_826:sequence_862,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq456,sequence_830,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq457,sequence_832,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq458,sequence_834,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq459,sequence_837,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq46,sequence_57,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq460,sequence_838,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq461,sequence_839,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq462,sequence_840,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq463,sequence_849,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq464,sequence_853,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq465,sequence_854,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq466,sequence_855,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq467,sequence_861,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq468,sequence_863,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq47,sequence_58,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq48,sequence_60,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq49,sequence_62,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq5,sequence_5,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq50,sequence_63,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq51,sequence_65,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq52,sequence_67,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq53,sequence_68,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq54,sequence_69:sequence_359:sequence_529:sequence_648:sequence_676:sequence_850,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq55,sequence_70:sequence_391,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq56,sequence_71:sequence_846,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24:HH119-SI-PP_Fol-34,1,1,4
seq57,sequence_72,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq58,sequence_74:sequence_418,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq59,sequence_75,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,1,3
seq6,sequence_6,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq60,sequence_76,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq61,sequence_77:sequence_459:sequence_488,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq62,sequence_78:sequence_89:sequence_131:sequence_243:sequence_841,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq63,sequence_79,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq64,sequence_83,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq65,sequence_84,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq66,sequence_85,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq67,sequence_86,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq68,sequence_87,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq69,sequence_90,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq7,sequence_7:sequence_16:sequence_22:sequence_28:sequence_41:sequence_51:sequence_73:sequence_81:sequence_82:sequence_91:sequence_93:sequence_104:sequence_108:sequence_134:sequence_137:sequence_139:sequence_159:sequence_207:sequence_229:sequence_235:sequence_240:sequence_249:sequence_250:sequence_253:sequence_261:sequence_268:sequence_284:sequence_321:sequence_346:sequence_347:sequence_358:sequence_389:sequence_400:sequence_410:sequence_436:sequence_438:sequence_475:sequence_495:sequence_504:sequence_562:sequence_568:sequence_575:sequence_585:sequence_587:sequence_594:sequence_614:sequence_620:sequence_624:sequence_637:sequence_640:sequence_645:sequence_664:sequence_674:sequence_683:sequence_688:sequence_707:sequence_710:sequence_722:sequence_729:sequence_745:sequence_805:sequence_845:sequence_852:sequence_860,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-34,1,2,8
seq70,sequence_92,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq71,sequence_94:sequence_101:sequence_150:sequence_727:sequence_786,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq72,sequence_95:sequence_199:sequence_224:sequence_362:sequence_385:sequence_444:sequence_607:sequence_612:sequence_796:sequence_799:sequence_824,GC_B_cells,IGHG1,HH119-SI-PP_Fol-18:HH119-SI-PP_Fol-34,1,1,1
seq73,sequence_96:sequence_146,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq74,sequence_97,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq75,sequence_98,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq76,sequence_99,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq77,sequence_100,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq78,sequence_102,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq79,sequence_103,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq8,sequence_8,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq80,sequence_106,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq81,sequence_109,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq82,sequence_110,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq83,sequence_111,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq84,sequence_112,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq85,sequence_113,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq86,sequence_115:sequence_552:sequence_589:sequence_622,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq87,sequence_118,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq88,sequence_120:sequence_509,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq89,sequence_121,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq9,sequence_9,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq90,sequence_124,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq91,sequence_125,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq92,sequence_127,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq93,sequence_128,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq94,sequence_129,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq95,sequence_133,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq96,sequence_135,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq97,sequence_136,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq98,sequence_138,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq99,sequence_140,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
